x0,x1,x2,x3,y
-325.0,-134.0,6.0,-196.0,0
-139.0,-14.0,-493.0,-146.0,0
28.0,-322.0,-215.0,-152.0,0
103.0,-280.0,61.0,-27.0,0
-210.0,-458.0,169.0,-328.0,0
-385.0,-226.0,-350.0,-483.0,0
-366.0,-345.0,-312.0,163.0,0
42.0,-110.0,-141.0,-142.0,0
-450.0,-469.0,-62.0,116.0,0
-163.0,190.0,-423.0,4.0,0
-495.0,-309.0,-88.0,-453.0,0
146.0,-256.0,-73.0,-223.0,0
-310.0,-274.0,-386.0,120.0,0
-262.0,-88.0,-70.0,42.0,0
-423.0,69.0,-64.0,98.0,0
-27.0,-130.0,-372.0,-489.0,0
-48.0,-347.0,143.0,-149.0,0
-345.0,-188.0,-91.0,-132.0,0
-49.0,-250.0,-11.0,135.0,0
145.0,62.0,-73.0,164.0,0
153.0,-215.0,-498.0,-380.0,0
151.0,89.0,-269.0,-263.0,0
-473.0,-274.0,-4.0,-291.0,0
-448.0,40.0,-63.0,75.0,0
88.0,-449.0,-388.0,-352.0,0
-108.0,-150.0,-165.0,-44.0,0
192.0,-226.0,-282.0,-494.0,0
-340.0,-435.0,-280.0,-104.0,0
-167.0,-437.0,-198.0,-284.0,0
-45.0,-194.0,161.0,-314.0,0
167.0,-269.0,-9.0,199.0,0
13.0,65.0,-433.0,-74.0,0
-414.0,-18.0,-269.0,-52.0,0
-110.0,-407.0,-229.0,-84.0,0
93.0,-65.0,71.0,-441.0,0
-166.0,36.0,-143.0,-441.0,0
-360.0,22.0,79.0,-429.0,0
-334.0,-369.0,-383.0,-138.0,0
-404.0,-449.0,-128.0,-72.0,0
-376.0,107.0,80.0,-70.0,0
-191.0,-228.0,-419.0,-470.0,0
-221.0,78.0,-4.0,-295.0,0
-41.0,-386.0,-397.0,140.0,0
-440.0,-362.0,72.0,-350.0,0
-67.0,-35.0,-204.0,-447.0,0
-349.0,17.0,-272.0,-305.0,0
-111.0,-40.0,-359.0,-267.0,0
-287.0,56.0,-252.0,-303.0,0
78.0,-324.0,-66.0,-82.0,0
-363.0,-203.0,-134.0,93.0,0
-249.0,-488.0,44.0,-401.0,0
127.0,-301.0,79.0,-364.0,0
12.0,-256.0,-350.0,-478.0,0
150.0,112.0,142.0,-218.0,0
-120.0,-272.0,-55.0,,0
-377.0,-309.0,-214.0,-262.0,0
-277.0,-44.0,-219.0,-203.0,0
-356.0,177.0,-410.0,58.0,0
-329.0,-88.0,70.0,-450.0,0
-326.0,-308.0,170.0,-87.0,0
118.0,-373.0,163.0,-292.0,0
-104.0,-228.0,-252.0,-430.0,0
150.0,-272.0,-344.0,87.0,0
-481.0,-246.0,-121.0,-185.0,0
-357.0,-8.0,-240.0,134.0,0
-487.0,-218.0,-32.0,27.0,0
108.0,-340.0,24.0,-307.0,0
-355.0,74.0,94.0,-371.0,0
-311.0,-128.0,-369.0,14.0,0
-282.0,-22.0,-376.0,-373.0,0
-166.0,-156.0,154.0,11.0,0
-148.0,-245.0,20.0,-113.0,0
-429.0,19.0,27.0,-92.0,0
-162.0,191.0,-467.0,-39.0,0
-63.0,-158.0,-267.0,-256.0,0
190.0,138.0,-450.0,-484.0,0
-32.0,128.0,-51.0,-30.0,0
-40.0,-140.0,138.0,-284.0,0
-68.0,-352.0,-153.0,134.0,0
58.0,52.0,157.0,-181.0,0
-147.0,-418.0,-469.0,155.0,0
-281.0,3.0,70.0,144.0,0
-40.0,97.0,123.0,150.0,0
-297.0,-265.0,97.0,-6.0,0
83.0,-240.0,-229.0,170.0,0
180.0,-16.0,-93.0,-146.0,0
-25.0,25.0,-21.0,-321.0,0
-441.0,-390.0,-299.0,-246.0,0
-477.0,-61.0,-297.0,-36.0,0
-111.0,-127.0,92.0,-473.0,0
3.0,-264.0,-93.0,-178.0,0
17.0,-281.0,57.0,-123.0,0
35.0,167.0,148.0,-221.0,0
-298.0,-345.0,178.0,-54.0,0
-94.0,-254.0,-201.0,-176.0,0
-119.0,-8.0,-36.0,200.0,0
-57.0,-406.0,-151.0,-124.0,0
-484.0,-152.0,-495.0,16.0,0
-407.0,84.0,-444.0,15.0,0
-468.0,-172.0,-327.0,-28.0,0
-230.0,-254.0,-498.0,94.0,0
83.0,34.0,-220.0,-323.0,0
-104.0,8.0,-451.0,-5.0,0
-407.0,-430.0,-305.0,-232.0,0
-124.0,-306.0,-292.0,-333.0,0
-397.0,-458.0,106.0,157.0,0
169.0,58.0,-126.0,-108.0,0
-134.0,-25.0,-331.0,-98.0,0
5.0,-355.0,-29.0,-222.0,0
-75.0,-96.0,-277.0,-485.0,0
170.0,166.0,32.0,-108.0,0
-132.0,-333.0,-361.0,-93.0,0
-206.0,-227.0,140.0,18.0,0
-306.0,-476.0,-487.0,107.0,0
-373.0,-435.0,175.0,-324.0,0
-130.0,-180.0,-254.0,111.0,0
166.0,32.0,-423.0,88.0,0
105.0,176.0,-70.0,187.0,0
-323.0,-267.0,150.0,-227.0,0
82.0,-377.0,17.0,-338.0,0
-344.0,-449.0,56.0,-143.0,0
149.0,111.0,-465.0,-172.0,0
-58.0,91.0,-253.0,-241.0,0
-354.0,-325.0,-158.0,13.0,0
69.0,0.0,-456.0,-120.0,0
-64.0,-308.0,-341.0,-198.0,0
48.0,-1.0,-143.0,-314.0,0
-305.0,-204.0,-459.0,-133.0,0
-185.0,-480.0,71.0,-146.0,0
-498.0,-292.0,-397.0,-26.0,0
-304.0,-196.0,159.0,-303.0,0
-383.0,-434.0,93.0,-471.0,0
99.0,-33.0,159.0,12.0,0
143.0,-290.0,139.0,140.0,0
181.0,-69.0,79.0,-212.0,0
188.0,-241.0,-356.0,-280.0,0
-362.0,-476.0,110.0,-388.0,0
-494.0,-483.0,-460.0,-338.0,0
139.0,168.0,24.0,191.0,0
-402.0,157.0,-100.0,-182.0,0
-425.0,-4.0,-31.0,-296.0,0
-255.0,-197.0,-301.0,97.0,0
-137.0,-357.0,-95.0,143.0,0
-406.0,-340.0,-37.0,-491.0,0
70.0,65.0,-316.0,-194.0,0
-44.0,-125.0,-363.0,-484.0,0
7.0,-166.0,-93.0,-244.0,0
-266.0,-91.0,-363.0,-125.0,0
-76.0,-20.0,107.0,-2.0,0
-91.0,-423.0,-452.0,-76.0,0
-255.0,112.0,188.0,9.0,0
-133.0,-141.0,152.0,-293.0,0
-470.0,-431.0,132.0,-160.0,0
127.0,54.0,-461.0,-364.0,0
64.0,-271.0,-476.0,-367.0,0
-487.0,-221.0,20.0,-115.0,0
-388.0,-475.0,-421.0,137.0,0
-434.0,-433.0,-444.0,-433.0,0
169.0,-331.0,-84.0,-150.0,0
183.0,-471.0,-478.0,-340.0,0
109.0,-411.0,-424.0,-56.0,0
-119.0,198.0,53.0,-302.0,0
-112.0,-361.0,-253.0,123.0,0
-424.0,182.0,-430.0,114.0,0
-190.0,134.0,-161.0,-397.0,0
-393.0,-84.0,-387.0,-376.0,0
-105.0,79.0,-213.0,-260.0,0
-418.0,-447.0,105.0,146.0,0
105.0,-443.0,112.0,39.0,0
-228.0,-10.0,-91.0,-123.0,0
124.0,-75.0,-207.0,133.0,0
142.0,-410.0,-138.0,61.0,0
-203.0,-448.0,-426.0,-93.0,0
-67.0,3.0,-481.0,-300.0,0
-400.0,137.0,70.0,39.0,0
-99.0,-397.0,41.0,141.0,0
129.0,-315.0,-26.0,-176.0,0
104.0,101.0,-121.0,-174.0,0
-80.0,-349.0,-223.0,-256.0,0
-40.0,-431.0,-452.0,-298.0,0
-299.0,-174.0,143.0,-500.0,0
149.0,-311.0,-142.0,39.0,0
-465.0,43.0,-83.0,-465.0,0
-64.0,-112.0,-462.0,-268.0,0
114.0,-305.0,187.0,-56.0,0
-70.0,-87.0,-398.0,-465.0,0
-370.0,107.0,80.0,8.0,0
176.0,196.0,116.0,-106.0,0
91.0,-270.0,-12.0,53.0,0
-99.0,-74.0,-50.0,-22.0,0
172.0,-319.0,-227.0,-222.0,0
-130.0,-262.0,-496.0,-198.0,0
-401.0,140.0,-434.0,-187.0,0
-482.0,-479.0,-483.0,-137.0,0
-121.0,-477.0,50.0,-77.0,0
-472.0,-11.0,-320.0,124.0,0
35.0,-429.0,169.0,-266.0,0
-482.0,-464.0,-272.0,-261.0,0
-203.0,-495.0,-281.0,143.0,0
-316.0,-374.0,-379.0,73.0,0
-165.0,-354.0,72.0,-459.0,0
-424.0,174.0,-480.0,-400.0,0
-353.0,-496.0,-203.0,-20.0,0
8.0,-175.0,69.0,118.0,0
102.0,-206.0,-2.0,-411.0,0
119.0,-44.0,146.0,-302.0,0
-211.0,85.0,-412.0,-486.0,0
95.0,-121.0,-226.0,-297.0,0
154.0,-63.0,-372.0,174.0,0
-131.0,-466.0,-303.0,63.0,0
85.0,-191.0,96.0,-299.0,0
-170.0,-277.0,-479.0,188.0,0
-52.0,105.0,-14.0,-91.0,0
197.0,-98.0,-122.0,-419.0,0
77.0,-437.0,-217.0,-468.0,0
-358.0,-489.0,-394.0,-353.0,0
-423.0,0.0,-96.0,-108.0,0
-47.0,-432.0,-443.0,-369.0,0
-63.0,52.0,-229.0,-369.0,0
-103.0,-374.0,-235.0,-96.0,0
-271.0,-212.0,-84.0,-462.0,0
198.0,-24.0,-376.0,-383.0,0
-317.0,-209.0,156.0,-77.0,0
-362.0,46.0,-164.0,95.0,0
-454.0,-164.0,-49.0,-117.0,0
-208.0,-67.0,-448.0,-493.0,0
84.0,-426.0,-277.0,-45.0,0
-309.0,-394.0,158.0,107.0,0
-458.0,-467.0,-277.0,-261.0,0
-258.0,-390.0,-4.0,-294.0,0
98.0,-480.0,-38.0,-359.0,0
-207.0,-96.0,-478.0,-232.0,0
-153.0,-417.0,-475.0,140.0,0
-253.0,171.0,-85.0,-3.0,0
-79.0,-385.0,-217.0,-228.0,0
52.0,-118.0,-283.0,-341.0,0
-402.0,-478.0,22.0,21.0,0
-87.0,-314.0,-489.0,22.0,0
95.0,51.0,-353.0,-270.0,0
158.0,75.0,94.0,-278.0,0
-421.0,-190.0,-212.0,-456.0,0
-212.0,71.0,1.0,-355.0,0
124.0,-152.0,-416.0,74.0,0
-191.0,156.0,181.0,-52.0,0
-405.0,4.0,100.0,56.0,0
49.0,-316.0,-112.0,179.0,0
173.0,-71.0,-233.0,29.0,0
-218.0,-44.0,-126.0,107.0,0
-298.0,-411.0,-318.0,20.0,0
-347.0,-250.0,-391.0,-60.0,0
121.0,-196.0,-437.0,17.0,0
106.0,-37.0,-341.0,-470.0,0
10.0,16.0,-142.0,-120.0,0
16.0,33.0,-79.0,-72.0,0
-128.0,-261.0,168.0,2.0,0
-75.0,76.0,8.0,-49.0,0
-176.0,-320.0,-135.0,-223.0,0
-223.0,-470.0,-36.0,-394.0,0
-183.0,-294.0,-346.0,-446.0,0
-370.0,-148.0,-193.0,-411.0,0
29.0,-12.0,-455.0,-340.0,0
-148.0,173.0,153.0,156.0,0
138.0,26.0,-173.0,-231.0,0
-77.0,-77.0,-371.0,30.0,0
108.0,125.0,-449.0,-43.0,0
-363.0,-329.0,-247.0,65.0,0
-323.0,114.0,-82.0,-202.0,0
-32.0,-190.0,-199.0,34.0,0
-286.0,-421.0,-208.0,20.0,0
-59.0,163.0,-221.0,-11.0,0
-443.0,-246.0,-192.0,-222.0,0
-54.0,-357.0,-460.0,75.0,0
10.0,-361.0,114.0,175.0,0
-266.0,-372.0,109.0,-79.0,0
153.0,-248.0,-371.0,-15.0,0
-250.0,-458.0,-406.0,60.0,0
-450.0,-388.0,-359.0,-144.0,0
7.0,163.0,-403.0,-334.0,0
-233.0,197.0,18.0,-403.0,0
190.0,-447.0,-358.0,-412.0,0
2.0,-131.0,-137.0,-248.0,0
99.0,-475.0,119.0,174.0,0
-275.0,-468.0,-353.0,-181.0,0
80.0,-2.0,-45.0,-464.0,0
-500.0,102.0,165.0,-186.0,0
-476.0,-427.0,-8.0,50.0,0
-322.0,-395.0,-77.0,-341.0,0
-56.0,-91.0,-312.0,197.0,0
-186.0,-371.0,-358.0,-203.0,0
40.0,-234.0,-357.0,-254.0,0
50.0,135.0,-92.0,17.0,0
-114.0,69.0,-335.0,34.0,0
-166.0,-457.0,-493.0,-483.0,0
57.0,-289.0,-390.0,-308.0,0
-433.0,-6.0,73.0,-480.0,0
-226.0,-172.0,-498.0,-143.0,0
-236.0,-114.0,-226.0,-362.0,0
-280.0,-302.0,-271.0,165.0,0
-224.0,-264.0,-383.0,-447.0,0
-27.0,43.0,-295.0,-324.0,0
-496.0,-315.0,-431.0,-334.0,0
-317.0,-120.0,-269.0,-62.0,0
-216.0,-138.0,-147.0,194.0,0
-230.0,10.0,-222.0,-344.0,0
-134.0,-368.0,-196.0,-334.0,0
-499.0,-84.0,-315.0,94.0,0
-244.0,49.0,-288.0,74.0,0
-411.0,0.0,127.0,-442.0,0
-164.0,11.0,-436.0,-475.0,0
-420.0,-218.0,-194.0,168.0,0
1.0,-445.0,-5.0,-458.0,0
-16.0,74.0,-432.0,156.0,0
-246.0,-261.0,-387.0,-257.0,0
-170.0,-487.0,77.0,-265.0,0
-434.0,-497.0,66.0,192.0,0
-496.0,-434.0,-90.0,-116.0,0
-298.0,127.0,133.0,-100.0,0
115.0,0.0,-385.0,-18.0,0
143.0,-10.0,-29.0,-373.0,0
11.0,-44.0,-11.0,-100.0,0
-10.0,-135.0,-155.0,-467.0,0
96.0,160.0,-233.0,-483.0,0
-141.0,177.0,60.0,-484.0,0
75.0,63.0,57.0,-143.0,0
146.0,-479.0,-161.0,-99.0,0
-451.0,-191.0,-283.0,-46.0,0
-474.0,-496.0,-184.0,52.0,0
-77.0,-175.0,-477.0,-191.0,0
-30.0,-110.0,-410.0,-256.0,0
-101.0,-438.0,-2.0,-137.0,0
-216.0,-273.0,-367.0,-455.0,0
-226.0,-333.0,-171.0,-23.0,0
183.0,185.0,-199.0,167.0,0
113.0,-60.0,196.0,93.0,0
200.0,-225.0,-243.0,-165.0,0
-108.0,-22.0,-260.0,36.0,0
-49.0,-81.0,-499.0,24.0,0
-269.0,11.0,-312.0,-13.0,0
43.0,90.0,-100.0,102.0,0
-85.0,6.0,77.0,-30.0,0
-354.0,-35.0,-403.0,-19.0,0
-25.0,-117.0,107.0,124.0,0
-450.0,-13.0,-206.0,130.0,0
-50.0,-214.0,100.0,-483.0,0
19.0,-287.0,-421.0,-121.0,0
-263.0,-456.0,57.0,-267.0,0
-3.0,-445.0,-389.0,-64.0,0
-49.0,8.0,17.0,-237.0,0
-289.0,190.0,-103.0,-352.0,0
-345.0,-340.0,-467.0,-374.0,0
-221.0,-471.0,163.0,-391.0,0
8.0,87.0,-399.0,-236.0,0
181.0,-133.0,-445.0,-385.0,0
-495.0,-200.0,-24.0,-40.0,0
-139.0,62.0,-178.0,-8.0,0
-399.0,61.0,-381.0,89.0,0
-31.0,123.0,-199.0,-115.0,0
-335.0,-57.0,-398.0,-377.0,0
-40.0,-436.0,-470.0,-68.0,0
-496.0,85.0,-469.0,-466.0,0
135.0,-129.0,-122.0,101.0,0
-256.0,-391.0,-317.0,-331.0,0
-314.0,46.0,-457.0,-122.0,0
-24.0,-127.0,109.0,-90.0,0
-298.0,-309.0,-179.0,-387.0,0
-441.0,-267.0,-183.0,-331.0,0
-90.0,-97.0,6.0,-88.0,0
-479.0,-493.0,24.0,89.0,0
-397.0,-363.0,159.0,-304.0,0
-186.0,-437.0,-163.0,118.0,0
-101.0,-435.0,156.0,-470.0,0
-336.0,-56.0,46.0,25.0,0
-473.0,158.0,-26.0,-103.0,0
-33.0,-368.0,46.0,-303.0,0
-339.0,121.0,-337.0,-11.0,0
68.0,-470.0,-332.0,-403.0,0
-279.0,155.0,-130.0,-365.0,0
200.0,-200.0,36.0,-267.0,0
-71.0,-178.0,-117.0,-157.0,0
-477.0,-280.0,126.0,-63.0,0
112.0,-425.0,-156.0,-121.0,0
-69.0,-173.0,-183.0,-458.0,0
-262.0,87.0,191.0,-469.0,0
-287.0,-159.0,-356.0,109.0,0
50.0,-162.0,-80.0,-417.0,0
76.0,-179.0,3.0,-50.0,0
-441.0,-351.0,76.0,-393.0,0
36.0,-233.0,-197.0,-91.0,0
10.0,-113.0,188.0,-325.0,0
22.0,-91.0,86.0,-463.0,0
-461.0,-463.0,147.0,-165.0,0
-69.0,-247.0,-91.0,-309.0,0
-115.0,-198.0,186.0,184.0,0
74.0,135.0,-486.0,98.0,0
12.0,174.0,172.0,-27.0,0
199.0,-359.0,-108.0,48.0,0
20.0,-378.0,-66.0,-299.0,0
-166.0,157.0,-321.0,-416.0,0
9.0,-120.0,195.0,-386.0,0
-298.0,-130.0,-442.0,-73.0,0
35.0,53.0,42.0,-384.0,0
69.0,-120.0,-245.0,-37.0,0
-154.0,-28.0,177.0,-81.0,0
93.0,79.0,-281.0,-449.0,0
87.0,-5.0,169.0,90.0,0
-340.0,172.0,-2.0,-116.0,0
-46.0,168.0,-370.0,144.0,0
49.0,-472.0,-107.0,-297.0,0
-332.0,-324.0,-200.0,-155.0,0
-244.0,-276.0,-383.0,-120.0,0
-499.0,-39.0,-47.0,-224.0,0
-150.0,-399.0,-30.0,161.0,0
-223.0,183.0,-151.0,56.0,0
-428.0,-242.0,-316.0,-200.0,0
-257.0,-455.0,184.0,-461.0,0
-344.0,-364.0,71.0,2.0,0
-228.0,125.0,126.0,-422.0,0
-453.0,-129.0,36.0,-251.0,0
113.0,-265.0,-369.0,-145.0,0
8.0,43.0,-356.0,-374.0,0
-415.0,125.0,-190.0,-337.0,0
126.0,-20.0,-27.0,-147.0,0
-454.0,161.0,-167.0,-383.0,0
-443.0,135.0,49.0,-350.0,0
-337.0,-411.0,149.0,113.0,0
-486.0,-18.0,-333.0,-306.0,0
-162.0,-376.0,-92.0,135.0,0
-64.0,-398.0,-344.0,-232.0,0
74.0,-496.0,-194.0,-350.0,0
-354.0,-430.0,-347.0,-412.0,0
-434.0,153.0,-6.0,-388.0,0
-245.0,101.0,-457.0,-297.0,0
-235.0,-116.0,109.0,-449.0,0
135.0,-417.0,102.0,-83.0,0
33.0,-487.0,-283.0,-64.0,0
62.0,-152.0,-146.0,117.0,0
-106.0,-224.0,105.0,-445.0,0
160.0,153.0,-142.0,-260.0,0
-253.0,-189.0,-211.0,124.0,0
9.0,-418.0,-236.0,156.0,0
-100.0,-254.0,-160.0,-36.0,0
149.0,131.0,-425.0,-11.0,0
-460.0,179.0,40.0,-201.0,0
198.0,-161.0,-449.0,-65.0,0
-463.0,163.0,87.0,-26.0,0
-434.0,-332.0,-306.0,-129.0,0
-238.0,199.0,-324.0,-60.0,0
-374.0,-52.0,-330.0,-220.0,0
-234.0,-97.0,-61.0,-428.0,0
121.0,-333.0,180.0,58.0,0
43.0,-382.0,-336.0,-421.0,0
139.0,-163.0,-256.0,12.0,0
-70.0,136.0,-235.0,-469.0,0
-17.0,-96.0,-406.0,-400.0,0
-291.0,-403.0,-129.0,-303.0,0
-383.0,99.0,-293.0,-151.0,0
-164.0,119.0,-438.0,-361.0,0
-190.0,-417.0,190.0,-492.0,0
-375.0,-193.0,-164.0,-178.0,0
185.0,-150.0,183.0,-70.0,0
-165.0,102.0,-337.0,-94.0,0
25.0,-302.0,-94.0,77.0,0
129.0,-246.0,-137.0,-92.0,0
73.0,-58.0,-35.0,-100.0,0
-315.0,-307.0,-202.0,-130.0,0
200.0,-389.0,-356.0,-146.0,0
-361.0,-287.0,-332.0,-292.0,0
-58.0,-373.0,-326.0,-39.0,0
-424.0,81.0,-163.0,-460.0,0
163.0,-421.0,-452.0,-214.0,0
-169.0,-203.0,-241.0,-157.0,0
-351.0,-11.0,45.0,-175.0,0
-217.0,-227.0,-141.0,-85.0,0
99.0,175.0,87.0,-108.0,0
-211.0,-3.0,-93.0,-115.0,0
147.0,-156.0,92.0,-358.0,0
-256.0,-199.0,172.0,133.0,0
-205.0,-483.0,27.0,-455.0,0
77.0,41.0,-284.0,-435.0,0
111.0,-428.0,137.0,-246.0,0
-279.0,-262.0,157.0,-208.0,0
-340.0,-346.0,185.0,150.0,0
-11.0,-413.0,49.0,-375.0,0
158.0,-333.0,-429.0,-167.0,0
-130.0,-150.0,35.0,-381.0,0
-346.0,-77.0,-206.0,-1.0,0
160.0,-298.0,131.0,-422.0,0
-491.0,175.0,-284.0,-407.0,0
-352.0,109.0,-248.0,-23.0,0
-146.0,108.0,64.0,-359.0,0
10.0,197.0,30.0,76.0,0
2.0,-347.0,-113.0,-334.0,0
-200.0,-475.0,-295.0,-421.0,0
64.0,79.0,198.0,-157.0,0
41.0,-327.0,-297.0,-272.0,0
145.0,87.0,53.0,-388.0,0
-309.0,-113.0,139.0,-78.0,0
138.0,183.0,-6.0,5.0,0
-343.0,25.0,-286.0,133.0,0
24.0,-390.0,-84.0,-61.0,0
130.0,-36.0,-142.0,36.0,0
-178.0,14.0,150.0,-459.0,0
-279.0,-42.0,161.0,2.0,0
-88.0,-385.0,-369.0,-442.0,0
-163.0,-38.0,-304.0,-173.0,0
-427.0,-272.0,110.0,-60.0,0
-53.0,180.0,-277.0,194.0,0
-465.0,-34.0,59.0,-99.0,0
-3.0,-361.0,-314.0,-492.0,0
38.0,-172.0,-154.0,-408.0,0
-397.0,-140.0,133.0,-241.0,0
-175.0,19.0,-375.0,-438.0,0
72.0,-424.0,-305.0,-386.0,0
-291.0,-241.0,181.0,-354.0,0
112.0,-336.0,-320.0,-188.0,0
170.0,-456.0,-78.0,-188.0,0
-220.0,-297.0,144.0,-31.0,0
-97.0,-450.0,126.0,-351.0,0
-421.0,-498.0,40.0,186.0,0
-165.0,-205.0,155.0,169.0,0
-96.0,-22.0,1.0,-33.0,0
-259.0,-112.0,-351.0,160.0,0
77.0,-109.0,72.0,-225.0,0
-94.0,-352.0,90.0,-300.0,0
-45.0,21.0,31.0,-414.0,0
-131.0,-219.0,-371.0,-60.0,0
-57.0,-451.0,-104.0,101.0,0
190.0,-421.0,-71.0,-85.0,0
-189.0,-330.0,-492.0,66.0,0
-85.0,57.0,-220.0,27.0,0
153.0,-145.0,99.0,-360.0,0
-315.0,-77.0,-300.0,-39.0,0
-85.0,-169.0,185.0,-65.0,0
-403.0,165.0,-174.0,-177.0,0
-48.0,-35.0,-324.0,43.0,0
-337.0,-237.0,-404.0,-39.0,0
-301.0,-8.0,101.0,156.0,0
-143.0,-33.0,-333.0,-241.0,0
-95.0,127.0,105.0,-466.0,0
-69.0,-220.0,6.0,-21.0,0
159.0,-315.0,-189.0,-338.0,0
11.0,32.0,33.0,151.0,0
-388.0,156.0,-178.0,-275.0,0
-472.0,-385.0,-16.0,-448.0,0
-76.0,-23.0,-342.0,-349.0,0
-319.0,75.0,177.0,-36.0,0
-427.0,-313.0,-457.0,-136.0,0
110.0,-377.0,-286.0,-445.0,0
92.0,-119.0,-276.0,65.0,0
-406.0,-80.0,16.0,-385.0,0
-264.0,-89.0,-4.0,-86.0,0
62.0,-76.0,138.0,-303.0,0
-172.0,-207.0,-14.0,150.0,0
-284.0,-90.0,-340.0,99.0,0
179.0,32.0,90.0,-443.0,0
198.0,-10.0,-334.0,-219.0,0
-270.0,-298.0,-214.0,-70.0,0
-261.0,147.0,-157.0,-79.0,0
-481.0,153.0,117.0,176.0,0
-441.0,-422.0,-325.0,-169.0,0
127.0,-381.0,-258.0,-114.0,0
67.0,110.0,-176.0,-414.0,0
143.0,-374.0,-447.0,-174.0,0
-126.0,-109.0,-338.0,-347.0,0
-233.0,-25.0,-375.0,-124.0,0
-490.0,-454.0,-237.0,62.0,0
-122.0,-442.0,40.0,-21.0,0
78.0,139.0,147.0,164.0,0
-259.0,-116.0,-60.0,20.0,0
126.0,-106.0,-372.0,196.0,0
112.0,21.0,-64.0,-390.0,0
49.0,-47.0,-165.0,-28.0,0
-125.0,-124.0,192.0,-136.0,0
-7.0,-191.0,-235.0,-458.0,0
-75.0,0.0,-494.0,22.0,0
-229.0,-432.0,-370.0,-172.0,0
-71.0,-105.0,-348.0,-407.0,0
-391.0,-378.0,173.0,-156.0,0
-479.0,-429.0,-217.0,-151.0,0
142.0,-156.0,-16.0,-158.0,0
-486.0,-498.0,33.0,-327.0,0
157.0,185.0,-402.0,-108.0,0
-219.0,-308.0,-335.0,-66.0,0
164.0,50.0,-455.0,172.0,0
-294.0,197.0,-239.0,-172.0,0
-308.0,-181.0,-130.0,-208.0,0
8.0,-185.0,-471.0,30.0,0
197.0,194.0,-428.0,-238.0,0
-180.0,-459.0,-373.0,-107.0,0
108.0,-233.0,115.0,-215.0,0
-240.0,-483.0,-319.0,132.0,0
-398.0,174.0,108.0,-147.0,0
-182.0,-158.0,-58.0,-406.0,0
-90.0,107.0,-218.0,-371.0,0
-260.0,-437.0,-158.0,188.0,0
57.0,-83.0,-69.0,153.0,0
-81.0,-145.0,-159.0,84.0,0
-231.0,57.0,153.0,-51.0,0
-28.0,115.0,-13.0,-398.0,0
153.0,-91.0,-33.0,-387.0,0
-42.0,13.0,112.0,-32.0,0
-402.0,-265.0,185.0,-160.0,0
119.0,-454.0,98.0,-225.0,0
-494.0,-269.0,-173.0,137.0,0
-355.0,-39.0,-212.0,-204.0,0
-144.0,-287.0,-339.0,26.0,0
-186.0,-125.0,-285.0,-204.0,0
-477.0,-179.0,140.0,-451.0,0
-273.0,-290.0,-310.0,-427.0,0
-83.0,78.0,-119.0,-234.0,0
-6.0,-256.0,-373.0,178.0,0
-126.0,-363.0,80.0,-328.0,0
-273.0,187.0,104.0,-14.0,0
-132.0,-460.0,-237.0,-376.0,0
171.0,32.0,-497.0,-281.0,0
-380.0,151.0,-62.0,147.0,0
-394.0,-456.0,-404.0,-76.0,1
-275.0,-101.0,-87.0,-61.0,0
-408.0,-400.0,140.0,-408.0,0
104.0,-240.0,-342.0,-76.0,0
-64.0,-145.0,-422.0,-91.0,0
-21.0,-95.0,-251.0,25.0,0
131.0,-456.0,-81.0,-385.0,0
109.0,-166.0,-76.0,-60.0,0
-455.0,125.0,72.0,67.0,0
-434.0,-462.0,-163.0,-427.0,0
-244.0,-423.0,-333.0,132.0,0
-437.0,63.0,-221.0,13.0,0
-218.0,-123.0,-203.0,-371.0,0
-480.0,-432.0,-480.0,-152.0,0
96.0,-450.0,-26.0,-229.0,0
-93.0,-348.0,74.0,-26.0,0
94.0,86.0,-3.0,21.0,0
10.0,128.0,33.0,-74.0,0
-189.0,-372.0,-182.0,-352.0,0
-460.0,-125.0,-435.0,9.0,0
-488.0,-198.0,-490.0,-432.0,0
-182.0,-387.0,-315.0,135.0,0
-242.0,-57.0,-482.0,-87.0,0
-187.0,-467.0,-203.0,-350.0,0
-150.0,-198.0,-496.0,132.0,0
-358.0,123.0,-228.0,28.0,0
-408.0,-168.0,-196.0,-85.0,0
33.0,6.0,-171.0,104.0,0
-489.0,-270.0,12.0,-348.0,0
192.0,179.0,-344.0,-326.0,0
-453.0,45.0,-337.0,181.0,0
-347.0,-375.0,-245.0,44.0,0
188.0,-352.0,-397.0,55.0,0
184.0,31.0,-343.0,155.0,0
82.0,-137.0,-202.0,-116.0,0
103.0,168.0,-363.0,-474.0,0
78.0,130.0,-398.0,103.0,0
-443.0,13.0,-417.0,-157.0,0
-78.0,-91.0,-93.0,-58.0,0
-411.0,-11.0,-143.0,-318.0,0
-496.0,-220.0,-152.0,22.0,0
-408.0,-198.0,-380.0,-336.0,0
-340.0,-422.0,-120.0,-191.0,0
-11.0,100.0,27.0,-361.0,0
28.0,-304.0,-215.0,-330.0,0
-441.0,-4.0,44.0,-336.0,0
-248.0,-140.0,-459.0,-393.0,0
7.0,-161.0,-374.0,10.0,0
-303.0,-491.0,149.0,-194.0,0
-125.0,-132.0,-305.0,-101.0,0
-477.0,-277.0,-395.0,-398.0,0
-66.0,-296.0,-12.0,-346.0,0
-338.0,-279.0,-220.0,-479.0,0
-163.0,129.0,121.0,-396.0,0
